Fecha,Tasa_efectiva_promedio_ponderada,Montos_desembolsados,Numero_de_creditos_desembolsados,Plazo
45009,18.88,5189565145,30,3
45254,19.85,16044222,1,4
45198,18.97,295069286,2,3
45240,9.3,99865346,1,5
45198,18.16,7000000,1,4
45184,16.59,161929693,5,4
45219,16.75,57707459,1,4
45254,16.45,19541131,1,4
45142,17.84,4861327434,62,4
45198,14,24402627,1,5
45240,8.8,72859314,1,5
45205,14,57143791,1,4
45247,16.55,275544444,1,4
45121,16.63,407507133,3,3
45219,22.1,7800000,1,3
45282,15.15,87538138,1,4
45198,10.56,136670399,1,4
45261,17.15,319636572,1,3
45233,14.72,81375646,2,5
45079,17.46,3498145237,13,3
45128,13.45,149850915,2,2
45198,17.15,355801647.6,1,4
45226,18.45,184805011,1,4
45226,14.37,348523585,9,4
44967,20.71,245289591,1,3
45037,18.83,2899468238,18,4
45212,18.3,24680767,1,5
44967,19.17,6508378553,41,3
45261,5,86280904,1,5
45135,15.06,2419268737,29,3
45282,15.25,42490318,1,5
45212,9.17,1061630973,15,5
45233,14,9167515,1,4
45261,16.81,753267337,10,4
45198,18.58,29276955,1,2
45226,17.32,6824896,1,4
45093,19.21,9197630644,41,4
45254,18.45,159529438,1,3
45205,5,57853874,1,3
45247,16.55,144053994,1,4
45198,19.04,8000000,1,1
45212,5,114653795,1,3
45198,18.45,46880345,2,3
45240,14,188910902,2,4
45198,5,87283307,1,4
45219,18.16,5000000,1,4
45009,16.14,935888046,10,3
45128,18.82,448478673,4,1
45233,17.74,55108401,3,4
45212,9.45,164980163,2,5
45079,18.75,713298173,11,3
45198,14,74448609,1,5
44988,19.92,4206764631,20,3
45170,14.75,204931924,6,2
45261,19,29725124,1,5
45149,22.18,4125224091,15,5
45205,18.1,335122721,3,4
45233,17.6,1065299171,2,3
45219,10.24,293110633,2,4
45233,18.55,22563137,1,3
44953,16.56,1987743138,52,3
45261,10.05,184765967,1,5
45240,14,9167514,1,4
45233,14,221381849,2,4
45037,14.05,29999949,1,2
45254,8.8,46742204,1,5
45198,14,271529936,5,4
45233,14,407855964,4,4
44960,16.76,67830939,1,3
45254,14.82,253965706,4,4
45191,15.6,7258339825,94,4
45240,17.05,20712204,1,4
45135,16.84,2620225876,89,3
45149,18.25,214143525,4,3
45254,14.03,208384195,1,4
45107,14,79126164,1,4
45212,16.45,11779176,1,4
45254,8.8,58342855,1,4
45016,23.82,969063999,12,5
45128,19.03,2492124888,15,3
45177,18.15,983252445,5,4
45030,9.6,42930397,1,3
45219,9.51,46184066,2,4
45009,18.49,1508524871,11,4
45198,16.8,629758731,2,4
45163,14.79,648062318,10,4
45198,14,77728085,1,4
45065,19.21,114499791,2,3
45100,23.01,615525004,3,4
45240,14,564918284,7,4
45198,18.55,16466829,1,3
45107,13.82,23778272224,314,4
45226,15.2,243372519,1,4
45191,18.59,3766032164,15,4
45198,17.15,174734514,1,4
45002,18.37,1006514049,4,5
45247,13.51,518130892,7,4
45212,17.96,16393733,2,3
45107,14,699641009,7,4
45198,14,77575235,1,4
45212,18.05,319154075,1,2
45023,18.84,1203652392,9,3
45198,20,133167085,1,4
45163,16.95,4493667184,29,3
45219,16.04,223826557,3,4
45226,14.5,2923572251,41,5
45198,16.88,68756244,2,4
45170,15.85,6220349931,85,4
45254,14.34,551064315,6,3
45205,17.35,23921482,1,3
45205,14,39104855,1,4
45072,20.49,203614848,1,4
45261,14.98,417918023,1,3
45233,8.55,43704232,1,4
45170,23.2,2163848698,12,4
45261,17.6,65423935,1,3
45254,16.15,57017316,1,4
45205,17.04,194015085,1,4
45009,19.49,451082048,3,4
45170,18.13,4114255251,24,4
45205,14,86682966,1,4
45233,15.13,212154642,2,4
45254,14.55,1682693303,21,5
45226,15.41,1617665876,21,5
45016,12.13,2735604188,16,4
45002,17.4,1167087401,14,3
45247,10.45,118718084,1,5
45128,17.9,574806698,3,5
45226,18.05,30239875,1,3
45219,17.35,78327144,1,4
45184,14.81,1128934396,24,3
45016,19.45,1909363498,9,4
45233,15.95,106846984,1,4
45233,18.05,270480738,1,3
44988,19.21,7644096184,35,4
45254,8.8,81214024,1,5
45198,18.75,220476169,2,3
45254,14.5,42216227,1,4
45254,9.11,209378213,3,5
45261,8.8,32308122,1,4
45233,13.3,187670155,1,4
45177,18.75,151076699,2,3
45240,14,88495546,1,5
45247,4.98,75485711,1,5
44946,18.08,345343785,1,3
44981,17.4,272604773,13,1
45226,16.51,165369944,2,4
45198,14,89275235,1,4
45261,8.9,106680452,2,5
45198,16.3,181713176,2,4
45079,17.39,639152229,8,4
45142,20.6,560496989,6,4
45254,17.91,28693437,2,2
45205,17.8,42579513,1,3
45261,15.15,177795716,2,4
45233,7.5,202420158,1,4
45226,17.6,196794581,1,4
45205,10,289738186,1,5
45261,17.99,383701117,1,4
45093,18.5,4738670102,21,4
45233,16.75,101213311,1,3
45114,22.09,4249549801,59,5
45212,9.32,188874197,2,5
45233,13.59,449416663,7,4
45226,17.25,479560515,1,4
45002,20.9,416860066,2,3
45261,18.58,228899548,1,3
45149,17.71,378730889,7,4
45226,17.88,6806106,1,5
45142,18.26,489672425,5,3
45233,14.26,112964276,2,5
45212,14,143430496,2,4
45226,14.25,77801184,1,2
45254,14,93986273,1,4
45219,18.3,264250046,1,5
45233,15.86,250154317,1,4
45233,18.75,92415047,1,3
45226,16.51,267475556,4,4
45226,16.55,224764173,1,4
45079,22.26,164549765,8,3
45044,19.63,5651972649,57,5
45135,19.89,218472434,1,5
45135,16.82,1237087775,6,4
45240,18.58,63108487,1,5
45121,17.29,2191556785,19,3
45219,8.8,360841789,5,5
44974,18.02,65330307,4,3
45212,9.9,117493563,1,4
45093,16.92,1350483485,29,4
45261,4.01,123078161,1,4
45198,18.35,345716361,1,4
45240,13.58,268523249,3,3
45051,18.33,646777351,6,4
45240,14,96883999,2,5
45254,15.12,87228156,1,4
45163,17.29,275335844,11,1
45261,18.84,318679904,1,4
45219,19.2,7850000,1,1
45198,9.9,166531444,2,5
45240,8.8,46105663,1,5
45009,18.16,116438366,1,1
45058,18.71,8000000,1,1
45044,19.88,17680723972,72,4
44981,18.96,994318234,9,4
45198,17.05,68525519,1,4
45254,14,46759081,1,5
45198,14.3,103999354,1,3
45240,15.45,224710558,1,4
44995,18.48,9407956451,43,4
44974,23.76,68922199,3,4
45247,18.36,54831921,5,1
45184,18.32,952978706,6,4
45205,17.74,45384865,1,5
45261,17.32,207870691,1,4
45247,14,200637463,3,4
45247,14,62540004,1,5
45023,18.49,64331128,5,2
45107,20.92,646284303,8,5
45233,15.4,148036524,1,4
45044,18.91,10032840562,39,4
45219,14.31,120291184,2,5
45226,18.58,102442015,1,5
45212,18.01,180724936,3,3
45233,13.72,328454301,3,5
45233,10,225780562,1,5
45163,18.15,2249253269,12,3
44988,20.18,11378430375,55,4
45254,14.9,289367234,1,4
45170,21.44,890762616,4,4
45233,15.96,759570624,15,5
45072,17.6,159526235,1,3
45240,16.15,34393163,1,4
45247,18.01,423034519,1,4
45247,8.97,782914385,10,5
45261,8.81,315044178,4,5
45198,8.8,60251905,1,5
45156,19.1,383747583,2,5
45205,17.74,63479293,4,4
44953,16.44,686348931,9,4
45198,14.98,292449697,4,5
45198,18.35,313005656,1,4
45254,18.28,65494638,4,3
45226,16.09,650502572.1,2,4
45156,15.53,11895564108,193,5
45247,17.35,20771444,1,4
45191,17.06,145763245,2,1
45198,15.3,199405205,2,4
45226,15.39,206432756,1,5
45170,18.47,3532200976,15,4
45240,14,50187069,1,4
45128,15.53,1435486472,17,3
45114,18.97,1302499316,6,4
45198,9.9,50582489,1,5
45212,14,80582637,1,4
45247,17.45,63122632,1,1
45107,14.3,171826036,3,3
45261,14,103505666,1,5
45198,19.15,70642965,1,3
45226,14,298376047,3,4
45016,20.2,521085235,8,3
45261,16.15,106971734,1,4
44988,21.12,265910359,3,4
45233,14,39049809,1,4
45254,18.16,224629937,1,3
45247,14,109702304,1,4
45037,19.66,523614746,6,4
45198,17.88,17422371,1,4
45261,16.18,996452183,11,4
45212,8.9,351590455,5,5
45261,17.78,630585325,2,4
45240,18.05,75579465,1,4
45198,16.61,188483915,2,4
45198,18.45,113706833,1,4
45198,15.85,142448735,3,5
45226,5,175870203,2,5
45009,18.86,570209154,3,3
45247,14,48588755,1,4
45191,19.18,1048280746,3,4
45065,18.4,6417240503,28,4
45254,14,29649997,1,3
45212,16.96,113381886,2,4
45261,18.16,14092117,1,5
44981,17.92,5698130194,20,3
44981,19.04,299001169,10,3
45177,18.13,481108307,5,4
45226,17.25,328386236,1,4
45086,22.22,11911734,1,1
45142,15.33,743297785,5,3
45240,16.73,355550257,2,4
45156,13.8,16766405345,215,4
45212,9.3,37362279,1,5
44988,19.6,201302481,2,4
45254,5,98553609,1,5
45205,14.19,582954712,7,3
44967,19.6,865963784,10,3
45233,17.6,44701056,1,5
45247,18.45,407061284,1,4
45233,14,102879999,1,4
45212,9.5,26530758,1,3
45261,16.83,198175874,3,4
45226,9.38,270632141,3,5
45205,17.62,338904812,2,4
45254,9.3,39383511,1,4
45226,8.04,92705965,1,5
45233,19.85,52074642,1,4
45093,17.33,252873411,14,3
45128,18.36,728491073,4,3
45226,18.16,7264895,1,5
45198,14,121799998,1,3
45170,17.53,6152438636,28,4
45261,6.82,168252116,1,5
45240,7.5,70475634,1,5
45016,18.95,179648429,2,4
45002,17.95,510503472,6,4
45282,5,83133111,1,5
44953,17.93,9068317499,109,4
45058,19.01,3943382383,26,5
45212,15.6,340025214,4,4
45233,17.04,5000000,1,4
45128,16.6,77674077,3,2
45282,14.09,974463028,12,5
45037,16.84,383055593,19,1
45261,19.82,111356676,2,4
45086,17.3,1792854759,8,4
45233,8.9,85382235,1,5
45233,16.54,952136209,14,5
45261,14,223871605,2,4
45184,14.91,452695367.4,2,1
45247,8.86,174936618,2,5
44960,16.63,488365047,7,3
45114,18.87,2720614024,21,3
45247,17.35,55387273,1,4
45212,16.52,205099432,2,3
45128,21.43,133749118,2,4
45198,10.5,79092879.14,1,4
45177,15.9,703455019,17,3
44953,21.39,1430559415,17,5
45254,17.14,116367659,3,2
45247,16.45,569961026,5,4
44953,24.99,39346977,1,4
45226,15.22,111394269,2,4
45093,21.22,699418646,8,4
45198,14.3,152840794,2,4
45261,17.48,1304378668,4,4
45114,17.11,104713312,4,4
45233,17.32,313216805,5,4
45240,19.05,180473337,1,4
45261,17.35,19256634,1,1
45163,16.54,485819213,6,3
45009,17.52,3257729953,19,4
45198,9.3,85234704,1,5
45254,18.35,90060988,1,3
45044,15.09,5579563208,82,3
45163,17.63,2131598327,29,4
45198,17.55,83029576,1,1
45254,14.15,355806646,4,4
45030,17.91,7547134140,33,4
45226,5,105415556,2,5
45254,14,101026005,1,5
45247,10.15,34508106,1,4
45212,14,514992029,4,4
45261,14.91,149455428,2,4
45254,14,77040038,1,4
45261,15.12,42220418,1,5
45233,14,640566807,8,4
45254,16.75,22385609,1,4
45149,13.74,544125459,3,4
45240,9.15,264404967,4,5
45212,8.7,73213251,1,5
45233,18.05,252101605,1,3
45254,14,104875216,1,4
45135,20.49,1765185825,5,5
45205,15.31,424276313,10,5
45226,18.21,406196946.7,5,4
45198,17.04,239357023,1,4
45037,17.14,50770029,2,4
45247,17.6,64377482,1,3
45226,17.5,599149278,2,4
45198,14,16419068,1,4
45212,8.8,32268324,1,5
44981,20.65,162508228,11,2
44960,23.29,1838469166,29,5
45282,18.65,200397483,1,4
45226,5,200371246,3,4
45072,18.86,249155757,3,3
45198,16.98,136599967,2,4
45198,17,217766842,3,4
45198,16.45,26587824,1,2
45107,18.79,5492733121,23,4
45212,18.55,25018181,1,1
45107,19.12,15814051047,70,4
45233,17.41,169481444,2,4
45233,15.46,679631891,9,4
45254,5,79650828,1,5
45226,16.45,212160293.5,3,4
45163,19.06,750434326,5,3
45191,17.05,5411966572,24,4
44988,21.25,1149487655,4,4
45247,14,73936927,1,4
45233,17.1,5000000,1,1
45233,16,88487311,1,4
45072,17.35,115384483,7,1
45226,15.26,827726682,14,5
45240,14,462875742,6,4
45093,19.75,1078181424,13,3
45247,17,7600000,1,3
45254,15.95,120360385,1,3
45051,16.86,418001772.2,5,4
45128,23.35,1421861709,7,4
45254,14,223662343,2,3
45170,21.73,2953295897,41,4
45282,14,93385573,1,5
45240,17.04,372010089,1,4
45219,9.16,1152507214,16,5
45100,18.99,6193145243,40,3
45233,18.3,210528776,1,5
44967,17.14,1859428814,4,5
45037,23.95,26285747,1,4
45261,16.24,107542934,2,4
45240,18.09,199324249,1,4
45107,16.95,1343765274,30,4
44974,18.78,3835972859,58,5
45226,18.95,7358105,1,1
45282,5,33183141,1,4
45247,18.05,5000000,1,1
45261,14,121217848,1,5
45198,15.8,69238814,1,5
45198,16.5,149833329,1,1
45261,18.15,411265367,3,3
45233,16.03,164432733,7,3
45191,14.74,1233683886,15,4
45184,18,323844227,4,3
45135,16.41,448692588,6,4
45198,16,90163317,1,5
44974,19.15,105050873,3,2
45219,17.25,282600899,1,3
45198,9.03,195555683,3,5
45205,8.8,35410846,1,3
45205,17.88,7000000,1,3
45219,14,47218399,1,3
45079,17.91,8959921812,47,5
45156,15.65,7269088977,103,4
45261,14,120396828,3,3
45247,14,70299671,1,5
44981,21,51225318,1,3
45240,18.3,86339456,1,4
45282,16.26,394494389,2,4
45226,19.85,27853079,1,4
45261,18.02,21764691,2,2
45205,14,109746109,1,5
45233,13.65,2476136321,26,3
45247,14,48353349,1,4
45226,18.05,8800000,1,1
45219,8.8,73233213,1,5
45233,14,107247399,1,5
44939,21.24,393952339,5,4
45226,17.36,625066251,2,4
45226,18.58,349896953,1,5
45198,4.01,44368797,1,5
45261,17.25,558979444,1,4
45254,15.25,73945513,1,5
45058,22.84,61343107,2,4
45233,9.3,76693168,1,4
45233,18.3,214448309,1,5
45233,18.45,160173476,1,3
45240,15.56,179576177,5,2
45261,18.75,161880501,1,3
45261,18.02,43768637,1,4
45093,17.85,440938688,3,3
44981,18.68,708801127,13,4
45233,15.36,141095586,3,5
45205,5,77710235,1,4
45016,17.5,7629626547,27,4
44946,18.4,4398457209,21,3
45226,21.96,6350000,1,1
45282,6.56,118866618,1,4
45247,8.8,44407958,1,5
45282,15.14,259184978,4,4
45254,14,240806773,3,4
45219,17.51,329984642.4,3,3
45282,16.91,384159329,1,4
45093,18.47,3970667539,64,5
45261,8.99,307205351,4,5
45212,14.3,113029995,1,3
45226,15.1,488870613,6,4
45198,17.4,176191036,1,4
45142,17.01,152395359,6,4
45233,13.34,335779092,4,3
45051,16.38,1290038539,29,5
45107,17,105261387,7,2
45051,16.97,994284701,27,3
45198,14,13932284,1,1
45072,16.13,914055062,12,3
45261,19.85,58951022,1,4
45128,18.02,4124869406,24,4
45233,18.3,182205036,1,5
45191,17.05,299939596,2,3
45261,18.1,37794218,1,4
45044,19.59,4716300808,48,5
45219,17.6,445836152,2,4
45219,8.84,158634957,2,4
45198,17.11,913857925,4,4
45226,17.65,121103138,1,4
45261,9.18,58229338,2,4
45261,17.48,582292268,3,5
45030,20.16,1841764065,11,3
44939,19.82,229876185,1,3
45247,14,37724845,1,4
45044,14.93,12931958487,142,4
45261,19.3,180613865,1,4
45247,14,114258165,1,3
45107,17.8,1411938179,4,4
45261,16.04,163499988,3,3
45233,17.6,580402013,1,4
45163,17.88,4356991601,27,5
45205,18.05,121799964,1,4
45142,16.41,2147069397,15,3
45233,15.23,398595039,4,4
45170,16.99,592302261,8,4
45016,17.8,2151293565,8,3
45212,18.35,388497033,2,4
44995,15.3,800236602,8,4
45219,16.15,120883448,1,4
45009,19.24,1458326402,17,3
44960,17.34,219826961,10,1
45233,18.05,411326988,2,4
45205,14,77075235,1,4
45226,14,108305877,1,5
45233,8.97,663768967,11,5
44981,15.79,9497607115,111,4
45254,5,1967946929,17,5
44953,16.6,3650399334,45,4
45191,14.19,1172940685,19,3
45198,15.86,215735809,1,4
44981,17.75,2056940464,12,4
45226,17.36,107538227,2,3
45233,17.15,119843997.4,1,4
45247,14,120068475,2,5
45163,18.53,1195156927,9,4
45240,15.98,201173644,3,4
45240,18.86,36919313,1,3
45240,14,28254024,1,3
44988,18.05,4798624042,35,4
45009,17.28,8105599716,34,4
45261,17.57,613758393,3,4
45065,23.88,536728872,6,4
45247,8.8,15734659,1,5
45226,14,107644101,1,5
45254,14,643125874,13,4
45128,15.87,840981664,26,4
45240,16.15,190121603,2,4
45163,16.95,1557262168,38,3
45198,7.4,69337804,1,4
45198,5.35,240220152,3,4
45023,18.15,222538386,1,4
45198,18.75,92917125,1,3
45282,17.32,547610706,1,5
45219,14.98,243397165,3,4
45051,19.66,3547268059,25,3
45254,18.05,5000000,1,1
45247,16.85,190715968,1,3
45247,19.14,31443624,1,4
45100,14.17,1059417427,11,4
45261,17.88,258426323,2,4
45226,14,56677544,1,4
45219,13.25,80350253,1,4
45205,14,97273596,1,4
45198,18.16,6100000,1,4
45205,19.84,46761179,1,5
45247,14.3,92758237,1,4
45191,18.51,1617427941,12,4
45072,18.2,149890111,11,2
45156,15.4,3037708975,7,4
45093,24.04,1015226308,6,4
45226,16.71,249730999.3,2,3
45016,19.45,338168051,4,3
45184,18.17,2545149523,12,4
45282,16.89,98420791,1,4
45037,25.49,2141376335,14,5
45128,15.95,56936924,1,4
45261,18.44,54235544,2,3
45093,14.56,1593511815,9,4
45226,17.81,36705383,2,2
45044,17.82,7065023211,13,4
45247,8.8,8835614,1,4
45184,17.7,596571616,7,3
45254,18.05,258403649,1,3
45149,17.7,626757454,4,3
45212,13,78596198,1,4
45072,14.05,81615242,2,2
45233,5.75,95445743,1,4
45072,19.68,241865406,2,3
45240,19.2,6000000,1,3
45114,18.77,935202116,6,3
45233,14,51470002,1,4
44960,18.81,2930897683,50,5
45051,18.77,2292074937,10,4
45254,14.44,602233485,10,4
45142,18.88,457905599,3,3
45121,19.36,279767214,3,4
45240,8.8,53135258,1,5
45065,19.15,1180136769,6,4
45261,14,119156387,1,4
45261,16.75,100186438,1,4
45114,21.85,751175362,11,4
45198,9.09,196420096,2,5
45135,23.32,80518915,1,4
45247,16.77,320057176,1,4
45268,14,45347187,1,4
45240,17.6,356993243,1,4
45023,23.98,14886535,1,4
45205,14,41448321,1,5
45135,21.77,10614689414,140,5
45198,15.32,259332437,5,4
45233,19.42,150061637,1,4
45226,17.05,205056014,3,4
45261,5,245718566,1,4
45212,17.52,296649321,3,4
45247,9.38,138606698,2,4
45016,19.11,3059747362,16,3
45219,17.8,88576817,1,4
45212,15.41,245554194,4,4
45107,17.77,4907778763,9,4
45058,18.76,9925457428,41,4
45149,15.88,8809384235,146,5
45233,8.9,49088187,1,5
45051,18.28,998855796,6,4
45254,18.05,18566853,1,3
45233,9.2,117374969,2,5
45240,8.85,147402093,2,5
45184,17.93,3214351238,22,5
45107,19.87,998286574,3,5
45254,17.05,83060526,1,4
45198,18.05,212661045,1,4
45205,10.15,9169514,1,3
45261,8.8,91400731,1,5
45219,14,79530453,1,4
45079,16.29,3309949502,17,3
45240,17.74,458305935,2,3
45261,8.9,36093345,1,5
45135,18.16,2831704606,7,5
45247,18.45,151779081,1,3
45170,19.07,2705044291,12,4
45072,16.75,175934258,1,4
45282,5,434620246,4,5
45198,16.17,293160611,5,5
45044,20.61,434288777,3,4
45233,14,101281377,1,4
45219,14,24694049,1,3
45198,16.23,611122465,2,3
45198,17.74,24123667,1,2
45121,14.48,1114247958,13,4
44974,19.68,10835846669,47,4
45198,7.5,65688511,1,4
45261,5,411991335,7,4
45212,14,110199388,1,4
45261,20.35,34064809,1,3
45247,14.34,99439119,3,3
45170,20.13,78551557,1,3
44939,15.76,1273157861,7,4
44988,17.31,176487668,8,2
45240,14,58543994,1,5
45198,14,65865074,1,3
45135,18.94,235126836,3,3
45009,18.63,335456142,10,3
45107,17.98,12742065843,61,4
45198,14,67850315,1,4
45247,10.1,337722065,1,5
45037,18.3,118635061.3,4,2
45086,18.96,4975120663,36,3
45261,14,81239595,1,5
44995,18.65,169719417,1,2
45226,14,381774934,6,4
45240,14,83999892,1,4
45212,16.77,14469136,1,5
45233,5,45757431,1,4
45205,18.05,27319848,1,3
44939,15.55,874815601,29,3
44953,17.24,912273835,3,5
44946,18.11,6532042488,32,4
45282,19.3,9900000,1,3
45016,20.54,327732264,9,2
45240,14,89809969,1,5
45261,17.6,112500299,1,4
45212,16.77,47761522,1,5
45261,9.11,344612756,5,5
45205,14.47,202148543,3,5
45226,17.93,956340802,5,5
45212,15.5,45498358,1,4
45086,19.25,12196596085,60,4
45240,14,67763533,1,4
45254,16.75,33598807,1,3
45219,15.94,316074474,1,4
45212,14,133965571,1,4
45198,18.05,258158372,1,4
45058,17.23,4116676497,30,3
45079,15.35,4733204181,115,3
45233,14.7,863269371,10,5
45261,8.8,82419236,1,4
45079,22.23,690685947,9,5
45198,15.23,1589008936,25,5
45261,17.2,792696696,6,4
45212,8.9,246151943,3,5
45240,18.16,14428875,1,4
45233,15.44,785147241,14,5
45198,13.58,282696152,4,4
45233,14,32846528,1,3
45205,17.88,17631715,1,3
45030,24.4,527531102,2,4
45240,18.3,132885355,1,5
45009,17.73,511404592,12,3
45170,15.5,13894794661,218,5
45212,9.3,102614288,1,5
45128,15.06,6729013904,92,4
45030,17.88,2577792476,42,5
45261,15.61,195521105,3,3
45072,18.87,2099097446,10,4
45261,15.53,124261086,1,3
45016,9.82,203019631,2,3
45219,18.16,144666871,1,5
45261,14.32,625428702,8,5
45184,15.51,1367649971,27,4
45254,17.15,201238878,1,3
45247,5.75,101188571,1,4
45233,14,33398669,1,4
44995,20.04,1344431109,9,3
45233,9.24,79991248,1,4
45198,18.02,26625882,2,4
45233,9.02,489726947,8,5
45065,21.7,160398325,2,3
45198,17.32,55291418,1,5
45233,7.46,316734246,1,3
45240,17.22,371603267,1,4
45205,5,108120447,1,4
45191,14.95,13507214404,195,5
45240,17.6,160055435,1,3
44974,16.18,3256090842,40,4
44988,19.92,430956719,15,3
45044,17.06,1311445473,18,3
45261,17.38,169999873,1,3
45051,16.03,2267208879,26,4
44988,25.34,1299225138,7,4
45226,14,290820391,4,4
45261,5.4,300226185,1,4
45205,5,293040486,4,5
45135,16.94,3488811637,14,4
45191,19.88,291400470.4,4,3
45198,17.08,141929438,2,4
45233,17.46,360177458,1,4
45261,14.52,272969797,3,3
44967,20.01,642840623,8,4
45219,7.5,50408208,1,5
45254,14,156227846,2,4
44939,16.84,5688538974,7,4
45247,14.25,1086044189,14,5
45226,8.8,69515197,1,5
45212,17.74,8400000,1,4
45205,14,50052017,1,3
45212,16.45,43049958,1,4
45198,19.3,9000000,1,1
45198,8.75,6232746,1,1
45261,14,114258165,1,4
45205,16.8,195629853,1,3
45254,14.82,251613824,5,5
45205,16.15,113904999,1,4
45219,17.6,30037959,1,4
45023,19.51,211541305,3,5
45247,18.72,121574647,1,5
45219,14,94605733,1,4
45254,14.17,1164393457,12,5
45079,17.23,1178074834,7,3
45233,14,312817086,4,4
